task,k_shot,seed,repeat,feature_mode,src_tail_weight,hash_disjoint,group_disjoint,target_available_after_hash_class0,target_available_after_hash_class1,target_excluded_hash_overlap_class0,target_excluded_hash_overlap_class1,support_count,query_count,query_count_class0,query_count_class1,support_groups,query_groups,hash_drop_side,hash_drop_side_requested,source_initial_count,source_after_hash_count,target_source_hash_overlap_raw,method,acc,f1,auc,pd_at_pfa_0.05,pd_at_pfa_0.01,pd_tc,pfa_tc,threshold_tc
open+speedboat->uuv,10,2028,1,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CosMetricHead,0.726,0.7163561076604554,0.786704,0.306,0.178,,,
open+speedboat->uuv,10,2028,1,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.696,0.7261261261261261,0.7852100000000001,0.372,0.21,0.806,0.414,-6.324758911132814
open+speedboat->uuv,10,2028,2,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,13,83,source,source,15948,11537,2695,CE-Proto,0.453,0.4805318138651472,0.531804,0.248,0.204,,,
open+speedboat->uuv,10,2028,2,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,13,83,source,source,15948,11537,2695,CE-LinearHead,0.662,0.6227678571428571,0.7262599999999999,0.018,0.002,,,
open+speedboat->uuv,10,2028,2,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,13,83,source,source,15948,11537,2695,CosMetricHead,0.67,0.6365638766519823,0.743128,0.358,0.08,,,
open+speedboat->uuv,10,2028,2,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,13,83,source,source,15948,11537,2695,RegMahaProxy-TC,0.677,0.7251063829787234,0.75922,0.078,0.002,0.852,0.498,-9.8504638671875
open+speedboat->uuv,10,2028,3,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,84,source,source,15948,11537,2695,CE-Proto,0.545,0.48703494926719276,0.6116280000000001,0.124,0.042,,,
open+speedboat->uuv,10,2028,3,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,84,source,source,15948,11537,2695,CE-LinearHead,0.697,0.6873065015479877,0.77664,0.4,0.204,,,
open+speedboat->uuv,10,2028,3,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,84,source,source,15948,11537,2695,CosMetricHead,0.666,0.6619433198380567,0.7332240000000001,0.216,0.058,,,
open+speedboat->uuv,10,2028,3,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.708,0.7234848484848485,0.778856,0.346,0.114,0.764,0.348,0.7845638275146483
open+speedboat->uuv,10,2028,4,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CE-Proto,0.69,0.693069306930693,0.73936,0.226,0.072,,,
open+speedboat->uuv,10,2028,4,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CE-LinearHead,0.715,0.6871569703622393,0.7943119999999999,0.406,0.246,,,
open+speedboat->uuv,10,2028,4,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CosMetricHead,0.675,0.6687054026503568,0.746564,0.278,0.156,,,
open+speedboat->uuv,10,2028,4,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.665,0.7177759056444819,0.758128,0.164,0.004,0.852,0.522,-3.283116149902344
open+speedboat->uuv,10,2028,5,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,84,source,source,15948,11537,2695,CE-Proto,0.633,0.6708520179372197,0.661956,0.1,0.042,,,
open+speedboat->uuv,10,2028,5,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,84,source,source,15948,11537,2695,CE-LinearHead,0.681,0.6761421319796954,0.766468,0.404,0.26,,,
open+speedboat->uuv,10,2028,5,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,84,source,source,15948,11537,2695,CosMetricHead,0.705,0.6986721144024515,0.763984,0.248,0.03,,,
open+speedboat->uuv,10,2028,5,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.702,0.7417677642980935,0.797464,0.314,0.08,0.856,0.452,-2.145435333251953
open+speedboat->uuv,10,2028,6,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,85,source,source,15948,11537,2695,CE-Proto,0.513,0.5427230046948357,0.6167959999999999,0.396,0.274,,,
open+speedboat->uuv,10,2028,6,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,85,source,source,15948,11537,2695,CE-LinearHead,0.664,0.6536082474226804,0.7116359999999999,0.412,0.226,,,
open+speedboat->uuv,10,2028,6,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,85,source,source,15948,11537,2695,CosMetricHead,0.698,0.6787234042553192,0.743312,0.26,0.076,,,
open+speedboat->uuv,10,2028,6,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.683,0.6978074356530028,0.7672939999999999,0.296,0.076,0.732,0.366,-0.8974494934082032
open+speedboat->uuv,10,2028,7,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,18,85,source,source,15948,11537,2695,CE-Proto,0.553,0.5730659025787965,0.586156,0.036,0.006,,,
open+speedboat->uuv,10,2028,7,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,18,85,source,source,15948,11537,2695,CE-LinearHead,0.747,0.7628865979381443,0.837296,0.45,0.216,,,
open+speedboat->uuv,10,2028,7,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,18,85,source,source,15948,11537,2695,CosMetricHead,0.768,0.7675350701402806,0.829372,0.336,0.118,,,
open+speedboat->uuv,10,2028,7,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,18,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.746,0.7821612349914236,0.875544,0.478,0.11,0.912,0.42,-7.114009094238282
open+speedboat->uuv,10,2028,8,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,82,source,source,15948,11537,2695,CE-Proto,0.568,0.5113122171945701,0.658496,0.18,0.036,,,
open+speedboat->uuv,10,2028,8,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,82,source,source,15948,11537,2695,CE-LinearHead,0.717,0.6658795749704841,0.7854760000000001,0.406,0.248,,,
open+speedboat->uuv,10,2028,8,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,82,source,source,15948,11537,2695,CosMetricHead,0.734,0.6942528735632184,0.8065559999999999,0.336,0.096,,,
open+speedboat->uuv,10,2028,8,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,82,source,source,15948,11537,2695,RegMahaProxy-TC,0.735,0.7404505386875612,0.824232,0.432,0.168,0.756,0.286,-2.8472572326660157
open+speedboat->uuv,10,2028,9,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,87,source,source,15948,11537,2695,CE-Proto,0.571,0.6089334548769371,0.610128,0.068,0.01,,,
open+speedboat->uuv,10,2028,9,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,87,source,source,15948,11537,2695,CE-LinearHead,0.718,0.7202380952380952,0.8052760000000001,0.44,0.178,,,
open+speedboat->uuv,10,2028,9,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,87,source,source,15948,11537,2695,CosMetricHead,0.743,0.7364102564102564,0.77854,0.378,0.122,,,
open+speedboat->uuv,10,2028,9,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,87,source,source,15948,11537,2695,RegMahaProxy-TC,0.666,0.725328947368421,0.7611,0.078,0.006,0.882,0.55,-5.0876399993896495
open+speedboat->uuv,20,2028,0,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,88,source,source,15948,11537,2695,CE-Proto,0.555,0.559841740850643,0.5984119999999999,0.094,0.022,,,
open+speedboat->uuv,20,2028,0,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,88,source,source,15948,11537,2695,CE-LinearHead,0.762,0.7629482071713147,0.8553879999999999,0.478,0.322,,,
open+speedboat->uuv,20,2028,0,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,88,source,source,15948,11537,2695,CosMetricHead,0.762,0.7643564356435644,0.825944,0.382,0.124,,,
open+speedboat->uuv,20,2028,0,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,88,source,source,15948,11537,2695,RegMahaProxy-TC,0.735,0.7614761476147615,0.850892,0.524,0.262,0.846,0.376,-8.097256469726561
open+speedboat->uuv,20,2028,1,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,25,86,source,source,15948,11537,2695,CE-Proto,0.567,0.5246981339187706,0.6171760000000001,0.09,0.042,,,
open+speedboat->uuv,20,2028,1,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,25,86,source,source,15948,11537,2695,CE-LinearHead,0.712,0.7006237006237006,0.7872,0.43,0.258,,,
open+speedboat->uuv,20,2028,1,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,25,86,source,source,15948,11537,2695,CosMetricHead,0.689,0.649379932356257,0.7765479999999999,0.336,0.162,,,
open+speedboat->uuv,20,2028,1,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,25,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.694,0.7150837988826816,0.782676,0.356,0.166,0.768,0.38,-0.998432922363281
open+speedboat->uuv,20,2028,2,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,28,84,source,source,15948,11537,2695,CE-Proto,0.573,0.595260663507109,0.620996,0.098,0.026,,,
open+speedboat->uuv,20,2028,2,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,28,84,source,source,15948,11537,2695,CE-LinearHead,0.727,0.7493112947658402,0.818472,0.442,0.244,,,
open+speedboat->uuv,20,2028,2,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,28,84,source,source,15948,11537,2695,CosMetricHead,0.735,0.7511737089201878,0.7922079999999998,0.248,0.102,,,
open+speedboat->uuv,20,2028,2,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,28,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.759,0.7819004524886878,0.8529399999999999,0.382,0.166,0.864,0.346,-2.988550949096679
open+speedboat->uuv,20,2028,3,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,25,85,source,source,15948,11537,2695,CE-Proto,0.555,0.564152791380999,0.5473279999999999,0.05,0.008,,,
open+speedboat->uuv,20,2028,3,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,25,85,source,source,15948,11537,2695,CE-LinearHead,0.74,0.7627737226277372,0.7951400000000001,0.268,0.114,,,
open+speedboat->uuv,20,2028,3,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,25,85,source,source,15948,11537,2695,CosMetricHead,0.71,0.7178988326848249,0.7864519999999999,0.196,0.068,,,
open+speedboat->uuv,20,2028,3,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,25,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.709,0.7231208372978116,0.7668079999999999,0.25,0.086,0.76,0.342,1.7595331192016612
open+speedboat->uuv,20,2028,4,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,23,83,source,source,15948,11537,2695,CE-Proto,0.645,0.6952789699570815,0.6973720000000001,0.178,0.078,,,
open+speedboat->uuv,20,2028,4,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,23,83,source,source,15948,11537,2695,CE-LinearHead,0.747,0.7555555555555555,0.843296,0.51,0.4,,,
open+speedboat->uuv,20,2028,4,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,23,83,source,source,15948,11537,2695,CosMetricHead,0.758,0.7703984819734345,0.8241759999999999,0.406,0.18,,,
open+speedboat->uuv,20,2028,4,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,23,83,source,source,15948,11537,2695,RegMahaProxy-TC,0.712,0.7512953367875648,0.834412,0.488,0.366,0.87,0.446,-2.0797782897949215
open+speedboat->uuv,20,2028,5,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,28,83,source,source,15948,11537,2695,CE-Proto,0.625,0.6654772524531668,0.6508240000000001,0.114,0.034,,,
open+speedboat->uuv,20,2028,5,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,28,83,source,source,15948,11537,2695,CE-LinearHead,0.693,0.7144186046511628,0.793212,0.412,0.256,,,
open+speedboat->uuv,20,2028,5,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,28,83,source,source,15948,11537,2695,CosMetricHead,0.684,0.6788617886178862,0.747676,0.226,0.122,,,
open+speedboat->uuv,20,2028,5,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,28,83,source,source,15948,11537,2695,RegMahaProxy-TC,0.726,0.7596491228070176,0.8293919999999999,0.378,0.198,0.866,0.414,18.075220489501955
open+speedboat->uuv,20,2028,6,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,85,source,source,15948,11537,2695,CE-Proto,0.552,0.5352697095435685,0.609,0.128,0.034,,,
open+speedboat->uuv,20,2028,6,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,85,source,source,15948,11537,2695,CE-LinearHead,0.699,0.7034482758620689,0.7731399999999999,0.374,0.202,,,
open+speedboat->uuv,20,2028,6,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,85,source,source,15948,11537,2695,CosMetricHead,0.683,0.6775178026449644,0.743256,0.204,0.072,,,
open+speedboat->uuv,20,2028,6,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.68,0.7064220183486238,0.784072,0.418,0.298,0.77,0.41,-1.7307727813720701
open+speedboat->uuv,20,2028,7,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,22,87,source,source,15948,11537,2695,CE-Proto,0.601,0.6615776081424937,0.632332,0.098,0.032,,,
open+speedboat->uuv,20,2028,7,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,22,87,source,source,15948,11537,2695,CE-LinearHead,0.751,0.7844155844155845,0.8435160000000002,0.358,0.194,,,
open+speedboat->uuv,20,2028,7,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,22,87,source,source,15948,11537,2695,CosMetricHead,0.761,0.7780872794800371,0.815908,0.256,0.088,,,
open+speedboat->uuv,20,2028,7,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,22,87,source,source,15948,11537,2695,RegMahaProxy-TC,0.752,0.7850953206239168,0.852184,0.35,0.082,0.906,0.402,-4.845221710205078
open+speedboat->uuv,20,2028,8,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,24,86,source,source,15948,11537,2695,CE-Proto,0.546,0.5075921908893709,0.609484,0.114,0.056,,,
open+speedboat->uuv,20,2028,8,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,24,86,source,source,15948,11537,2695,CE-LinearHead,0.75,0.7270742358078602,0.831716,0.492,0.282,,,
open+speedboat->uuv,20,2028,8,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,24,86,source,source,15948,11537,2695,CosMetricHead,0.75,0.7270742358078602,0.819548,0.4,0.13,,,
open+speedboat->uuv,20,2028,8,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,24,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.78,0.7669491525423728,0.851076,0.424,0.146,0.724,0.164,-0.9463314056396485
open+speedboat->uuv,20,2028,9,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,26,87,source,source,15948,11537,2695,CE-Proto,0.565,0.5406546990496304,0.6090679999999999,0.1,0.044,,,
open+speedboat->uuv,20,2028,9,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,26,87,source,source,15948,11537,2695,CE-LinearHead,0.757,0.7522935779816514,0.85092,0.506,0.252,,,
open+speedboat->uuv,20,2028,9,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,26,87,source,source,15948,11537,2695,CosMetricHead,0.758,0.740343347639485,0.848452,0.412,0.18,,,
open+speedboat->uuv,20,2028,9,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,26,87,source,source,15948,11537,2695,RegMahaProxy-TC,0.792,0.7907444668008048,0.858012,0.404,0.138,0.786,0.202,-0.4645183563232418
open+speedboat->uuv,50,2028,0,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,46,85,source,source,15948,11537,2695,CE-Proto,0.593,0.5817060637204522,0.661152,0.17,0.054,,,
open+speedboat->uuv,50,2028,0,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,46,85,source,source,15948,11537,2695,CE-LinearHead,0.732,0.7184873949579832,0.8211999999999999,0.46,0.322,,,
open+speedboat->uuv,50,2028,0,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,46,85,source,source,15948,11537,2695,CosMetricHead,0.731,0.7091891891891892,0.811888,0.396,0.16,,,
open+speedboat->uuv,50,2028,0,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,46,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.73,0.6867749419953596,0.84156,0.446,0.274,0.592,0.132,1.034379482269286
open+speedboat->uuv,50,2028,1,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,86,source,source,15948,11537,2695,CE-Proto,0.57,0.5396145610278372,0.6293360000000001,0.128,0.046,,,
open+speedboat->uuv,50,2028,1,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,86,source,source,15948,11537,2695,CE-LinearHead,0.73,0.7115384615384616,0.8068479999999999,0.474,0.332,,,
open+speedboat->uuv,50,2028,1,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,86,source,source,15948,11537,2695,CosMetricHead,0.737,0.7302564102564103,0.825572,0.432,0.204,,,
open+speedboat->uuv,50,2028,1,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.76,0.7278911564625851,0.8507120000000001,0.532,0.384,0.642,0.122,1.2588888168334937
open+speedboat->uuv,50,2028,2,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,41,86,source,source,15948,11537,2695,CE-Proto,0.6,0.6086105675146771,0.639216,0.12,0.028,,,
open+speedboat->uuv,50,2028,2,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,41,86,source,source,15948,11537,2695,CE-LinearHead,0.748,0.7572254335260116,0.8457,0.458,0.248,,,
open+speedboat->uuv,50,2028,2,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,41,86,source,source,15948,11537,2695,CosMetricHead,0.761,0.7721639656816015,0.8340040000000001,0.264,0.132,,,
open+speedboat->uuv,50,2028,2,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,41,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.756,0.7162790697674418,0.8593080000000001,0.466,0.298,0.616,0.104,1.1301464080810546
open+speedboat->uuv,50,2028,3,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,44,85,source,source,15948,11537,2695,CE-Proto,0.556,0.5044642857142857,0.6383559999999999,0.122,0.054,,,
open+speedboat->uuv,50,2028,3,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,44,85,source,source,15948,11537,2695,CE-LinearHead,0.746,0.7190265486725663,0.8264079999999999,0.488,0.408,,,
open+speedboat->uuv,50,2028,3,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,44,85,source,source,15948,11537,2695,CosMetricHead,0.755,0.732824427480916,0.8181559999999999,0.458,0.226,,,
open+speedboat->uuv,50,2028,3,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,44,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.776,0.7580993520518359,0.841136,0.542,0.388,0.702,0.15,1.5155521392822264
open+speedboat->uuv,50,2028,4,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,84,source,source,15948,11537,2695,CE-Proto,0.598,0.611969111969112,0.636608,0.118,0.044,,,
open+speedboat->uuv,50,2028,4,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,84,source,source,15948,11537,2695,CE-LinearHead,0.784,0.7942857142857143,0.867132,0.524,0.11,,,
open+speedboat->uuv,50,2028,4,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,84,source,source,15948,11537,2695,CosMetricHead,0.79,0.793713163064833,0.8548239999999998,0.346,0.172,,,
open+speedboat->uuv,50,2028,4,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.804,0.8047808764940239,0.878914,0.464,0.016,0.808,0.2,0.7516506195068359
open+speedboat->uuv,50,2028,5,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,86,source,source,15948,11537,2695,CE-Proto,0.704,0.7109375,0.7433,0.238,0.086,,,
open+speedboat->uuv,50,2028,5,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,86,source,source,15948,11537,2695,CE-LinearHead,0.767,0.762970498474059,0.854896,0.526,0.382,,,
open+speedboat->uuv,50,2028,5,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,86,source,source,15948,11537,2695,CosMetricHead,0.801,0.7954779033915724,0.8555759999999999,0.542,0.222,,,
open+speedboat->uuv,50,2028,5,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.813,0.7965179542981502,0.8843799999999999,0.646,0.468,0.732,0.106,1.247102546691894
open+speedboat->uuv,50,2028,6,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,83,source,source,15948,11537,2695,CE-Proto,0.569,0.5668341708542713,0.626316,0.136,0.036,,,
open+speedboat->uuv,50,2028,6,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,83,source,source,15948,11537,2695,CE-LinearHead,0.707,0.7101879327398615,0.7927240000000001,0.414,0.242,,,
open+speedboat->uuv,50,2028,6,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,83,source,source,15948,11537,2695,CosMetricHead,0.731,0.729103726082578,0.811116,0.264,0.08,,,
open+speedboat->uuv,50,2028,6,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,83,source,source,15948,11537,2695,RegMahaProxy-TC,0.735,0.6929316338354577,0.846576,0.464,0.294,0.598,0.128,0.742581272125243
open+speedboat->uuv,50,2028,7,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,86,source,source,15948,11537,2695,CE-Proto,0.573,0.5937202664129401,0.610352,0.118,0.048,,,
open+speedboat->uuv,50,2028,7,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,86,source,source,15948,11537,2695,CE-LinearHead,0.719,0.7215064420218038,0.8173400000000001,0.482,0.366,,,
open+speedboat->uuv,50,2028,7,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,86,source,source,15948,11537,2695,CosMetricHead,0.749,0.744138634046891,0.838004,0.378,0.16,,,
open+speedboat->uuv,50,2028,7,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.756,0.7404255319148936,0.855796,0.502,0.268,0.696,0.184,0.2971557617187495
open+speedboat->uuv,50,2028,8,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,50,85,source,source,15948,11537,2695,CE-Proto,0.584,0.5984555984555985,0.64688,0.148,0.064,,,
open+speedboat->uuv,50,2028,8,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,50,85,source,source,15948,11537,2695,CE-LinearHead,0.74,0.731404958677686,0.815672,0.486,0.36,,,
open+speedboat->uuv,50,2028,8,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,50,85,source,source,15948,11537,2695,CosMetricHead,0.767,0.7570385818561001,0.8255719999999999,0.388,0.254,,,
